

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   205.00000 -0.420126E+02  0.489760E+02 -0.420338E+02  0.386753E+02 -0.430618E+01   -271.208  -3061.740   -463.190     205
   206.00000 -0.420088E+02  0.494643E+02 -0.420302E+02  0.390205E+02 -0.431265E+01   -980.291  -2988.561   -463.061     206
   207.00000 -0.420040E+02  0.499780E+02 -0.420245E+02  0.393235E+02 -0.431910E+01  -2493.935  -3921.454   -463.618     207
   208.00000 -0.420140E+02  0.504249E+02 -0.420342E+02  0.395159E+02 -0.432551E+01  -3586.428  -4861.024   -464.645     208
   209.00000 -0.425140E+02  0.508645E+02 -0.425342E+02  0.397012E+02 -0.433186E+01   -396.202  -4063.167   -466.117     209
   210.00000 -0.425941E+02  0.512106E+02 -0.426142E+02  0.398929E+02 -0.433811E+01   -780.105  -3799.100   -468.018     210
   211.00000 -0.465941E+02  0.512664E+02 -0.466142E+02  0.399398E+02 -0.434426E+01    -65.418   -285.279   -470.253     211
   212.00000 -0.465896E+02  0.516632E+02 -0.466099E+02  0.403366E+02 -0.435027E+01   -209.085   -227.596   -472.808     212
   213.00000 -0.465578E+02  0.520945E+02 -0.465783E+02  0.407678E+02 -0.435613E+01   -323.346   -310.316   -475.656     213
   214.00000 -0.465289E+02  0.525338E+02 -0.465494E+02  0.412072E+02 -0.436181E+01   -486.666   -416.295   -478.670     214
   215.00000 -0.474589E+02  0.526728E+02 -0.474793E+02  0.413461E+02 -0.436736E+01   -159.027   -285.850   -481.646     215
   216.00000 -0.474589E+02  0.530774E+02 -0.474804E+02  0.417508E+02 -0.437275E+01   -315.603   -339.030   -484.139     216
   217.00000 -0.474497E+02  0.535276E+02 -0.474716E+02  0.422010E+02 -0.437802E+01   -481.252   -444.083   -485.677     217
   218.00000 -0.474187E+02  0.539701E+02 -0.474405E+02  0.426434E+02 -0.438326E+01   -848.533   -609.995   -486.414     218
   219.00000 -0.476787E+02  0.543882E+02 -0.477005E+02  0.430616E+02 -0.438848E+01   -441.780   -666.466   -486.362     219
   220.00000 -0.476787E+02  0.547236E+02 -0.477000E+02  0.433969E+02 -0.439373E+01   -925.220   -849.906   -485.754     220
   221.00000 -0.480487E+02  0.550184E+02 -0.480700E+02  0.436917E+02 -0.439902E+01   -372.622   -800.800   -484.726     221
   222.00000 -0.485087E+02  0.551777E+02 -0.485291E+02  0.438511E+02 -0.440438E+01   -280.072   -651.976   -483.395     222
   223.00000 -0.494487E+02  0.553258E+02 -0.494691E+02  0.439992E+02 -0.440981E+01   -165.068   -417.606   -482.017     223
   224.00000 -0.494687E+02  0.556016E+02 -0.494892E+02  0.442750E+02 -0.441530E+01   -336.527   -421.356   -480.783     224
   225.00000 -0.494830E+02  0.559958E+02 -0.495035E+02  0.446692E+02 -0.442086E+01   -499.225   -527.191   -479.832     225
   226.00000 -0.494830E+02  0.564337E+02 -0.495038E+02  0.451071E+02 -0.442646E+01   -800.269   -708.371   -479.287     226
   227.00000 -0.494553E+02  0.568885E+02 -0.494756E+02  0.455602E+02 -0.443207E+01  -2042.340  -1082.370   -479.144     227
   228.00000 -0.494150E+02  0.573422E+02 -0.494301E+02  0.459531E+02 -0.443768E+01 -32970.215  -2479.530   -479.331     228
   229.00000 -0.514150E+02  0.576799E+02 -0.514301E+02  0.462773E+02 -0.444327E+01   -123.393   -611.394   -479.743     229
   230.00000 -0.514355E+02  0.580370E+02 -0.514506E+02  0.466344E+02 -0.444883E+01   -347.335   -517.412   -480.432     230
   231.00000 -0.514205E+02  0.583652E+02 -0.514354E+02  0.469627E+02 -0.445434E+01   -554.455   -614.173   -481.398     231
   232.00000 -0.532605E+02  0.584685E+02 -0.532754E+02  0.470659E+02 -0.445980E+01   -106.886   -277.372   -482.573     232
   233.00000 -0.532605E+02  0.587923E+02 -0.532760E+02  0.473897E+02 -0.446518E+01   -249.296   -285.205   -484.044     233
   234.00000 -0.555105E+02  0.591739E+02 -0.555260E+02  0.477713E+02 -0.447048E+01    -85.171   -140.893   -485.851     234
   235.00000 -0.566505E+02  0.593619E+02 -0.566660E+02  0.479593E+02 -0.447570E+01    -99.197   -124.109   -488.407     235
   236.00000 -0.566233E+02  0.597081E+02 -0.566398E+02  0.483055E+02 -0.448085E+01   -180.520   -174.067   -490.512     236
   237.00000 -0.566228E+02  0.600208E+02 -0.566390E+02  0.486182E+02 -0.448602E+01   -229.223   -216.354   -488.906     237
   238.00000 -0.566136E+02  0.604116E+02 -0.566307E+02  0.490091E+02 -0.449138E+01   -292.628   -264.686   -481.796     238
   239.00000 -0.565965E+02  0.607826E+02 -0.566134E+02  0.493800E+02 -0.449741E+01   -380.589   -325.174   -467.059     239
   240.00000 -0.567265E+02  0.610232E+02 -0.567434E+02  0.496206E+02 -0.450427E+01   -328.961   -338.583   -446.447     240
   241.00000 -0.579065E+02  0.610855E+02 -0.579233E+02  0.496829E+02 -0.451231E+01   -125.751   -201.040   -423.262     241
   242.00000 -0.585965E+02  0.611203E+02 -0.586133E+02  0.497177E+02 -0.452156E+01   -129.571   -164.084   -402.739     242
   243.00000 -0.585965E+02  0.612404E+02 -0.586139E+02  0.498378E+02 -0.453181E+01   -191.922   -191.665   -386.625     243
   244.00000 -0.586584E+02  0.615100E+02 -0.586758E+02  0.501075E+02 -0.454319E+01   -228.219   -225.644   -374.462     244
   245.00000 -0.586352E+02  0.617702E+02 -0.586525E+02  0.503676E+02 -0.455657E+01   -291.372   -265.390   -360.129     245
   246.00000 -0.587052E+02  0.620841E+02 -0.587226E+02  0.506815E+02 -0.457177E+01   -310.362   -300.089   -344.882     246
   247.00000 -0.609652E+02  0.621716E+02 -0.609825E+02  0.507691E+02 -0.458892E+01    -81.027   -122.668   -330.700     247
   248.00000 -0.610652E+02  0.623228E+02 -0.610825E+02  0.509203E+02 -0.460783E+01   -151.334   -153.425   -319.204     248
   249.00000 -0.615152E+02  0.623810E+02 -0.615325E+02  0.509784E+02 -0.462827E+01   -134.798   -149.022   -307.202     249
   250.00000 -0.642652E+02  0.624352E+02 -0.642825E+02  0.510326E+02 -0.465181E+01    -61.821    -75.003   -291.734     250
   251.00000 -0.642498E+02  0.626716E+02 -0.642678E+02  0.512690E+02 -0.468419E+01   -126.978   -117.302   -256.268     251
   252.00000 -0.642498E+02  0.629120E+02 -0.642679E+02  0.515094E+02 -0.474458E+01   -156.603   -144.242   -205.325     252
   253.00000 -0.642324E+02  0.631514E+02 -0.642504E+02  0.517489E+02 -0.484732E+01   -184.911   -167.875   -178.194     253
   254.00000 -0.643002E+02  0.634478E+02 -0.643182E+02  0.520452E+02 -0.497661E+01   -200.546   -187.649   -165.313     254
   255.00000 -0.643002E+02  0.636988E+02 -0.643180E+02  0.522962E+02 -0.511855E+01   -233.625   -210.650   -162.920     255
   256.00000 -0.642353E+02  0.639709E+02 -0.642533E+02  0.525683E+02 -0.525875E+01   -287.329   -241.289   -164.742     256
   257.00000 -0.641673E+02  0.642350E+02 -0.641852E+02  0.528324E+02 -0.539251E+01   -345.360   -275.052   -168.316     257
   258.00000 -0.641673E+02  0.644152E+02 -0.641831E+02  0.530126E+02 -0.551434E+01   -361.447   -299.896   -173.118     258
   259.00000 -0.641044E+02  0.646848E+02 -0.641224E+02  0.532822E+02 -0.562563E+01   -426.260   -325.941   -178.406     259
   260.00000 -0.640814E+02  0.648982E+02 -0.640980E+02  0.534956E+02 -0.572588E+01   -479.521   -364.379   -183.912     260
   261.00000 -0.681614E+02  0.649145E+02 -0.681779E+02  0.535119E+02 -0.582029E+01    -53.373    -73.081   -189.599     261
   262.00000 -0.681121E+02  0.651225E+02 -0.681290E+02  0.537199E+02 -0.590579E+01   -131.549   -121.281   -190.674     262
   263.00000 -0.680388E+02  0.653451E+02 -0.680558E+02  0.539425E+02 -0.601269E+01   -169.056   -151.709   -175.181     263
   264.00000 -0.679672E+02  0.655610E+02 -0.679841E+02  0.541584E+02 -0.615045E+01   -200.661   -176.939   -163.316     264
   265.00000 -0.678923E+02  0.657727E+02 -0.679091E+02  0.543702E+02 -0.630019E+01   -233.633   -201.500   -158.994     265
   266.00000 -0.678263E+02  0.659736E+02 -0.678429E+02  0.545710E+02 -0.644908E+01   -264.705   -224.360   -160.365     266
   267.00000 -0.677731E+02  0.661882E+02 -0.677900E+02  0.547856E+02 -0.659080E+01   -293.102   -246.075   -163.504     267
   268.00000 -0.677295E+02  0.663641E+02 -0.677455E+02  0.549615E+02 -0.672343E+01   -325.256   -269.377   -167.956     268
   269.00000 -0.677295E+02  0.664656E+02 -0.677436E+02  0.550631E+02 -0.684575E+01   -328.319   -282.155   -172.911     269
   270.00000 -0.695795E+02  0.666074E+02 -0.695937E+02  0.552048E+02 -0.696249E+01    -91.329   -133.331   -178.187     270
   271.00000 -0.725627E+02  0.667974E+02 -0.725768E+02  0.553948E+02 -0.706894E+01    -58.474    -70.127   -182.471     271
   272.00000 -0.725427E+02  0.669863E+02 -0.725568E+02  0.555837E+02 -0.718614E+01   -121.925   -111.785   -165.558     272
   273.00000 -0.724584E+02  0.671800E+02 -0.724726E+02  0.557774E+02 -0.737358E+01   -155.477   -138.580   -141.622     273
   274.00000 -0.723861E+02  0.673667E+02 -0.724002E+02  0.559641E+02 -0.761728E+01   -181.369   -160.214   -134.512     274
   275.00000 -0.723165E+02  0.675393E+02 -0.723304E+02  0.561367E+02 -0.786515E+01   -204.999   -179.249   -134.844     275
   276.00000 -0.722725E+02  0.677125E+02 -0.722864E+02  0.563099E+02 -0.809179E+01   -222.118   -194.828   -138.823     276
   277.00000 -0.722725E+02  0.677768E+02 -0.722837E+02  0.563742E+02 -0.829603E+01   -230.453   -206.628   -143.480     277
   278.00000 -0.726320E+02  0.679184E+02 -0.726433E+02  0.565158E+02 -0.848698E+01   -170.334   -184.538   -148.619     278
   279.00000 -0.727120E+02  0.679442E+02 -0.727232E+02  0.565416E+02 -0.865426E+01   -187.628   -184.467   -154.248     279
   280.00000 -0.726776E+02  0.680759E+02 -0.726895E+02  0.566733E+02 -0.880727E+01   -219.680   -200.630   -159.144     280
   281.00000 -0.725876E+02  0.682176E+02 -0.725995E+02  0.568150E+02 -0.895068E+01   -259.159   -222.816   -163.360     281
   282.00000 -0.725215E+02  0.683507E+02 -0.725334E+02  0.569481E+02 -0.908589E+01   -284.119   -241.825   -167.602     282
   283.00000 -0.725086E+02  0.684570E+02 -0.725197E+02  0.570544E+02 -0.920985E+01   -287.677   -253.190   -172.112     283
   284.00000 -0.724711E+02  0.685810E+02 -0.724828E+02  0.571784E+02 -0.932450E+01   -306.075   -265.134   -176.791     284
   285.00000 -0.724167E+02  0.686995E+02 -0.724282E+02  0.572969E+02 -0.942965E+01   -336.595   -282.496   -181.507     285
   286.00000 -0.724034E+02  0.688151E+02 -0.724148E+02  0.574125E+02 -0.952528E+01   -338.484   -292.912   -186.259     286
   287.00000 -0.723182E+02  0.689315E+02 -0.723296E+02  0.575289E+02 -0.961130E+01   -403.337   -316.862   -191.038     287
   288.00000 -0.722381E+02  0.690403E+02 -0.722493E+02  0.576377E+02 -0.969178E+01   -454.290   -341.212   -196.880     288
   289.00000 -0.721537E+02  0.691487E+02 -0.721649E+02  0.577461E+02 -0.976742E+01   -517.474   -367.307   -202.452     289
   290.00000 -0.720821E+02  0.692558E+02 -0.720933E+02  0.578532E+02 -0.983851E+01   -567.087   -392.046   -207.986     290
   291.00000 -0.729121E+02  0.692965E+02 -0.729233E+02  0.578940E+02 -0.990711E+01   -162.345   -248.697   -213.421     291
   292.00000 -0.729321E+02  0.694145E+02 -0.729433E+02  0.580119E+02 -0.997117E+01   -253.983   -258.546   -218.704     292
   293.00000 -0.730421E+02  0.694699E+02 -0.730533E+02  0.580673E+02 -0.100310E+02   -241.605   -255.144   -223.610     293
   294.00000 -0.730921E+02  0.695297E+02 -0.731033E+02  0.581272E+02 -0.100871E+02   -259.191   -260.208   -227.777     294
   295.00000 -0.742421E+02  0.695424E+02 -0.742533E+02  0.581399E+02 -0.101401E+02   -115.113   -162.867   -231.147     295
   296.00000 -0.752421E+02  0.695694E+02 -0.752534E+02  0.581668E+02 -0.101906E+02   -104.807   -128.328   -233.501     296
   297.00000 -0.756621E+02  0.695793E+02 -0.756733E+02  0.581768E+02 -0.102403E+02   -123.521   -132.629   -233.098     297
   298.00000 -0.756397E+02  0.696457E+02 -0.756513E+02  0.582431E+02 -0.102942E+02   -164.937   -156.024   -224.918     298
   299.00000 -0.757997E+02  0.696690E+02 -0.758113E+02  0.582665E+02 -0.103575E+02   -158.979   -160.285   -211.477     299
   300.00000 -0.757997E+02  0.697010E+02 -0.758113E+02  0.582984E+02 -0.104327E+02   -183.019   -173.919   -199.458     300
   301.00000 -0.769097E+02  0.697340E+02 -0.769213E+02  0.583315E+02 -0.105154E+02   -101.875   -123.218   -190.923     301
   302.00000 -0.768695E+02  0.698129E+02 -0.768814E+02  0.584104E+02 -0.106097E+02   -158.370   -148.812   -184.289     302
   303.00000 -0.769795E+02  0.698660E+02 -0.769914E+02  0.584634E+02 -0.107182E+02   -160.586   -157.308   -176.538     303
   304.00000 -0.769687E+02  0.699454E+02 -0.769808E+02  0.585429E+02 -0.108416E+02   -184.820   -172.760   -170.867     304
   305.00000 -0.768950E+02  0.700185E+02 -0.769071E+02  0.586160E+02 -0.109725E+02   -211.178   -189.472   -168.435     305
   306.00000 -0.768394E+02  0.700850E+02 -0.768514E+02  0.586824E+02 -0.111048E+02   -226.835   -203.097   -168.160     306
   307.00000 -0.768024E+02  0.701467E+02 -0.768143E+02  0.587441E+02 -0.112336E+02   -236.381   -213.046   -169.913     307
   308.00000 -0.768024E+02  0.701833E+02 -0.768137E+02  0.587807E+02 -0.113572E+02   -237.121   -218.726   -172.397     308
   309.00000 -0.767327E+02  0.702420E+02 -0.767445E+02  0.588394E+02 -0.114745E+02   -259.914   -229.672   -175.403     309
   310.00000 -0.767226E+02  0.702960E+02 -0.767343E+02  0.588934E+02 -0.115851E+02   -257.803   -235.164   -178.811     310
   311.00000 -0.766874E+02  0.703559E+02 -0.766992E+02  0.589533E+02 -0.116886E+02   -272.332   -244.280   -182.299     311
   312.00000 -0.766572E+02  0.704177E+02 -0.766690E+02  0.590151E+02 -0.117850E+02   -281.765   -252.660   -185.918     312
   313.00000 -0.771672E+02  0.704371E+02 -0.771790E+02  0.590345E+02 -0.118771E+02   -165.115   -200.687   -189.584     313
   314.00000 -0.771672E+02  0.705263E+02 -0.771795E+02  0.591237E+02 -0.119620E+02   -221.030   -214.308   -193.561     314
   315.00000 -0.772490E+02  0.705993E+02 -0.772613E+02  0.591967E+02 -0.120433E+02   -218.895   -218.331   -196.975     315
   316.00000 -0.772490E+02  0.706949E+02 -0.772614E+02  0.592924E+02 -0.121222E+02   -243.863   -230.666   -199.436     316
   317.00000 -0.772068E+02  0.707474E+02 -0.772188E+02  0.593448E+02 -0.121990E+02   -269.546   -244.325   -201.609     317
   318.00000 -0.771944E+02  0.707836E+02 -0.772062E+02  0.593810E+02 -0.122740E+02   -273.008   -251.435   -203.848     318
   319.00000 -0.771944E+02  0.708216E+02 -0.772063E+02  0.594190E+02 -0.123465E+02   -273.918   -255.474   -206.324     319
   320.00000 -0.771845E+02  0.708781E+02 -0.771968E+02  0.594755E+02 -0.124168E+02   -281.765   -261.369   -208.941     320
   321.00000 -0.771845E+02  0.709195E+02 -0.771965E+02  0.595169E+02 -0.124848E+02   -286.899   -267.593   -211.687     321
   322.00000 -0.782145E+02  0.709287E+02 -0.782265E+02  0.595261E+02 -0.125516E+02   -123.476   -171.595   -214.476     322
   323.00000 -0.782245E+02  0.709578E+02 -0.782365E+02  0.595552E+02 -0.126160E+02   -188.187   -187.072   -217.112     323
   324.00000 -0.782245E+02  0.709812E+02 -0.782364E+02  0.595786E+02 -0.126788E+02   -207.941   -200.947   -218.111     324
   325.00000 -0.782245E+02  0.710085E+02 -0.782365E+02  0.596059E+02 -0.127419E+02   -220.959   -211.506   -217.351     325
   326.00000 -0.782245E+02  0.710698E+02 -0.782369E+02  0.596672E+02 -0.128059E+02   -233.321   -221.698   -216.128     326
   327.00000 -0.782245E+02  0.711281E+02 -0.782368E+02  0.597255E+02 -0.128710E+02   -243.999   -230.812   -215.341     327
   328.00000 -0.782236E+02  0.711755E+02 -0.782357E+02  0.597729E+02 -0.129363E+02   -254.863   -239.658   -215.127     328
   329.00000 -0.792536E+02  0.712001E+02 -0.792657E+02  0.597976E+02 -0.130015E+02   -119.076   -159.442   -215.212     329
   330.00000 -0.792536E+02  0.712735E+02 -0.792659E+02  0.598709E+02 -0.130664E+02   -183.003   -179.666   -215.369     330
   331.00000 -0.792486E+02  0.713198E+02 -0.792607E+02  0.599172E+02 -0.131322E+02   -203.094   -194.220   -213.924     331
   332.00000 -0.792082E+02  0.713362E+02 -0.792199E+02  0.599336E+02 -0.131997E+02   -224.440   -208.917   -211.697     332
   333.00000 -0.792082E+02  0.713533E+02 -0.792199E+02  0.599507E+02 -0.132694E+02   -227.488   -215.413   -209.879     333
   334.00000 -0.791971E+02  0.713767E+02 -0.792090E+02  0.599741E+02 -0.133400E+02   -236.680   -222.728   -208.798     334
   335.00000 -0.791589E+02  0.713997E+02 -0.791707E+02  0.599971E+02 -0.134108E+02   -251.803   -232.023   -208.502     335
   336.00000 -0.791326E+02  0.714241E+02 -0.791445E+02  0.600215E+02 -0.134812E+02   -259.350   -239.144   -208.903     336
   337.00000 -0.795826E+02  0.714402E+02 -0.795945E+02  0.600376E+02 -0.135513E+02   -167.363   -199.020   -209.620     337
   338.00000 -0.795571E+02  0.714633E+02 -0.795690E+02  0.600607E+02 -0.136204E+02   -220.375   -212.161   -210.768     338
   339.00000 -0.795372E+02  0.714884E+02 -0.795491E+02  0.600858E+02 -0.136886E+02   -235.590   -222.763   -211.610     339
   340.00000 -0.794795E+02  0.715016E+02 -0.794913E+02  0.600990E+02 -0.137563E+02   -258.187   -234.933   -212.241     340
   341.00000 -0.798495E+02  0.715180E+02 -0.798613E+02  0.601154E+02 -0.138235E+02   -175.808   -203.124   -212.852     341
   342.00000 -0.818171E+02  0.715472E+02 -0.818289E+02  0.601446E+02 -0.138903E+02    -80.141   -105.537   -213.528     342
   343.00000 -0.821308E+02  0.715712E+02 -0.821426E+02  0.601686E+02 -0.139573E+02   -119.297   -122.759   -211.204     343
   344.00000 -0.824408E+02  0.715961E+02 -0.824527E+02  0.601935E+02 -0.140326E+02   -126.660   -129.601   -197.791     344
   345.00000 -0.824112E+02  0.716161E+02 -0.824230E+02  0.602135E+02 -0.141262E+02   -158.460   -148.063   -182.606     345
   346.00000 -0.835312E+02  0.716254E+02 -0.835430E+02  0.602228E+02 -0.142436E+02    -94.856   -109.620   -170.549     346
   347.00000 -0.835438E+02  0.716625E+02 -0.835555E+02  0.602599E+02 -0.143827E+02   -141.273   -133.120   -159.906     347
   348.00000 -0.835438E+02  0.716778E+02 -0.835554E+02  0.602752E+02 -0.145463E+02   -156.784   -146.518   -150.620     348
   349.00000 -0.837838E+02  0.717098E+02 -0.837954E+02  0.603072E+02 -0.147317E+02   -143.451   -144.368   -145.869     349
   350.00000 -0.839834E+02  0.717349E+02 -0.839950E+02  0.603324E+02 -0.149297E+02   -145.457   -145.248   -144.383     350
   351.00000 -0.840234E+02  0.717453E+02 -0.840350E+02  0.603427E+02 -0.151308E+02   -161.802   -153.823   -144.154     351
   352.00000 -0.840058E+02  0.717605E+02 -0.840175E+02  0.603579E+02 -0.153305E+02   -176.772   -164.069   -144.774     352
   353.00000 -0.839757E+02  0.717690E+02 -0.839873E+02  0.603664E+02 -0.155232E+02   -187.161   -172.519   -146.406     353
   354.00000 -0.839757E+02  0.717829E+02 -0.839874E+02  0.603803E+02 -0.157060E+02   -190.711   -177.897   -148.687     354
   355.00000 -0.839757E+02  0.717945E+02 -0.839873E+02  0.603919E+02 -0.158730E+02   -195.425   -182.655   -151.405     355
   356.00000 -0.839757E+02  0.718054E+02 -0.839873E+02  0.604028E+02 -0.160319E+02   -200.124   -187.191   -154.821     356
   357.00000 -0.839757E+02  0.718183E+02 -0.839874E+02  0.604158E+02 -0.161837E+02   -204.530   -191.466   -158.250     357
   358.00000 -0.839757E+02  0.718330E+02 -0.839874E+02  0.604305E+02 -0.163286E+02   -208.984   -195.756   -161.685     358
   359.00000 -0.839682E+02  0.718480E+02 -0.839799E+02  0.604454E+02 -0.164667E+02   -214.974   -200.672   -165.060     359
   360.00000 -0.839658E+02  0.718687E+02 -0.839777E+02  0.604661E+02 -0.165982E+02   -218.660   -204.718   -168.380     360
   361.00000 -0.839658E+02  0.718794E+02 -0.839774E+02  0.604768E+02 -0.167231E+02   -222.967   -209.065   -171.633     361
   362.00000 -0.839658E+02  0.718949E+02 -0.839775E+02  0.604924E+02 -0.168417E+02   -225.817   -212.178   -174.806     362
   363.00000 -0.839658E+02  0.719084E+02 -0.839775E+02  0.605059E+02 -0.169541E+02   -229.673   -215.929   -177.892     363
   364.00000 -0.839658E+02  0.719202E+02 -0.839774E+02  0.605176E+02 -0.170605E+02   -232.829   -219.139   -180.884     364
   365.00000 -0.839546E+02  0.719407E+02 -0.839664E+02  0.605381E+02 -0.171611E+02   -238.808   -223.383   -183.786     365
   366.00000 -0.839262E+02  0.719605E+02 -0.839380E+02  0.605579E+02 -0.172560E+02   -249.154   -229.803   -186.622     366
   367.00000 -0.839187E+02  0.719822E+02 -0.839306E+02  0.605796E+02 -0.173453E+02   -250.124   -233.228   -189.408     367
   368.00000 -0.839187E+02  0.720069E+02 -0.839307E+02  0.606043E+02 -0.174295E+02   -252.332   -236.689   -192.297     368
   369.00000 -0.839187E+02  0.720231E+02 -0.839305E+02  0.606206E+02 -0.175109E+02   -255.798   -240.276   -195.645     369
   370.00000 -0.839187E+02  0.720340E+02 -0.839303E+02  0.606315E+02 -0.175896E+02   -258.068   -242.915   -198.771     370
   371.00000 -0.839110E+02  0.720545E+02 -0.839229E+02  0.606520E+02 -0.176658E+02   -262.616   -246.191   -201.845     371
   372.00000 -0.839103E+02  0.720754E+02 -0.839221E+02  0.606728E+02 -0.177395E+02   -265.112   -249.524   -204.807     372
   373.00000 -0.838484E+02  0.720873E+02 -0.838601E+02  0.606847E+02 -0.178108E+02   -291.247   -260.654   -207.723     373
   374.00000 -0.838244E+02  0.721012E+02 -0.838361E+02  0.606987E+02 -0.178797E+02   -288.797   -264.131   -210.590     374
   375.00000 -0.838190E+02  0.721205E+02 -0.838308E+02  0.607180E+02 -0.179463E+02   -286.939   -266.784   -213.441     375
   376.00000 -0.838160E+02  0.721411E+02 -0.838278E+02  0.607385E+02 -0.180105E+02   -287.728   -269.349   -216.264     376
   377.00000 -0.838149E+02  0.721913E+02 -0.838274E+02  0.607887E+02 -0.180724E+02   -289.245   -271.881   -219.053     377
   378.00000 -0.839649E+02  0.722036E+02 -0.839774E+02  0.608011E+02 -0.181330E+02   -236.360   -253.069   -221.824     378
   379.00000 -0.839510E+02  0.722328E+02 -0.839636E+02  0.608303E+02 -0.181910E+02   -273.423   -260.955   -224.509     379
   380.00000 -0.839510E+02  0.722328E+02 -0.839634E+02  0.608303E+02 -0.182468E+02   -276.665   -264.145   -227.005     380
   381.00000 -0.839510E+02  0.722556E+02 -0.839637E+02  0.608531E+02 -0.183006E+02   -281.289   -267.827   -229.322     381
   382.00000 -0.841010E+02  0.722730E+02 -0.841137E+02  0.608704E+02 -0.183529E+02   -233.919   -251.392   -231.493     382
   383.00000 -0.841001E+02  0.723032E+02 -0.841129E+02  0.609006E+02 -0.184033E+02   -267.168   -258.857   -233.493     383
   384.00000 -0.840951E+02  0.723343E+02 -0.841079E+02  0.609317E+02 -0.184521E+02   -279.720   -266.507   -235.307     384
   385.00000 -0.840229E+02  0.723694E+02 -0.840357E+02  0.609668E+02 -0.184994E+02   -320.579   -282.771   -236.990     385
   386.00000 -0.839806E+02  0.724041E+02 -0.839934E+02  0.610016E+02 -0.185450E+02   -330.693   -293.622   -238.634     386
   387.00000 -0.839806E+02  0.724344E+02 -0.839933E+02  0.610319E+02 -0.185892E+02   -320.576   -296.736   -240.366     387
   388.00000 -0.839623E+02  0.724990E+02 -0.839759E+02  0.610964E+02 -0.186319E+02   -332.104   -303.683   -242.322     388
   389.00000 -0.838935E+02  0.725241E+02 -0.839061E+02  0.611215E+02 -0.186738E+02   -382.258   -324.288   -244.813     389
   390.00000 -0.838837E+02  0.725632E+02 -0.838966E+02  0.611606E+02 -0.187148E+02   -363.397   -326.569   -247.373     390
   391.00000 -0.838244E+02  0.726000E+02 -0.838372E+02  0.611974E+02 -0.187548E+02   -402.513   -340.847   -250.065     391
   392.00000 -0.838244E+02  0.726603E+02 -0.838378E+02  0.612577E+02 -0.187940E+02   -378.846   -342.709   -252.862     392
   393.00000 -0.838244E+02  0.727283E+02 -0.838380E+02  0.613257E+02 -0.188322E+02   -383.260   -349.784   -255.765     393
   394.00000 -0.837676E+02  0.727687E+02 -0.837805E+02  0.613661E+02 -0.188693E+02   -443.498   -370.187   -258.738     394
   395.00000 -0.837454E+02  0.728057E+02 -0.837583E+02  0.614031E+02 -0.189055E+02   -437.159   -376.764   -261.786     395
   396.00000 -0.837398E+02  0.728535E+02 -0.837529E+02  0.614510E+02 -0.189406E+02   -426.325   -379.097   -264.893     396
   397.00000 -0.837398E+02  0.728989E+02 -0.837528E+02  0.614963E+02 -0.189746E+02   -424.629   -383.613   -268.029     397
   398.00000 -0.842998E+02  0.729142E+02 -0.843128E+02  0.615116E+02 -0.190080E+02   -194.182   -285.818   -271.179     398
   399.00000 -0.843098E+02  0.729649E+02 -0.843228E+02  0.615623E+02 -0.190404E+02   -280.668   -290.531   -274.341     399
   400.00000 -0.843034E+02  0.730070E+02 -0.843164E+02  0.616045E+02 -0.190716E+02   -307.915   -301.923   -277.386     400
   401.00000 -0.848434E+02  0.730470E+02 -0.848564E+02  0.616445E+02 -0.191019E+02   -177.098   -242.438   -280.185     401
   402.00000 -0.848264E+02  0.730909E+02 -0.848394E+02  0.616884E+02 -0.191313E+02   -253.566   -256.690   -282.534     402
   403.00000 -0.848132E+02  0.731928E+02 -0.848267E+02  0.617903E+02 -0.191600E+02   -287.522   -277.987   -284.217     403
   404.00000 -0.847869E+02  0.732654E+02 -0.848001E+02  0.618628E+02 -0.191883E+02   -319.961   -297.481   -285.329     404
   405.00000 -0.847093E+02  0.733154E+02 -0.847219E+02  0.619129E+02 -0.192163E+02   -380.216   -324.329   -285.887     405
   406.00000 -0.846616E+02  0.733749E+02 -0.846744E+02  0.619724E+02 -0.192441E+02   -396.900   -340.687   -286.262     406
   407.00000 -0.846162E+02  0.734311E+02 -0.846290E+02  0.620285E+02 -0.192719E+02   -423.979   -358.795   -286.700     407
   408.00000 -0.845769E+02  0.734833E+02 -0.845895E+02  0.620808E+02 -0.192994E+02   -444.686   -374.411   -287.328     408
   409.00000 -0.845111E+02  0.735390E+02 -0.845239E+02  0.621364E+02 -0.193266E+02   -503.198   -396.573   -288.183     409
   410.00000 -0.845111E+02  0.735540E+02 -0.845229E+02  0.621515E+02 -0.193534E+02   -463.153   -402.217   -289.353     410
   411.00000 -0.845111E+02  0.735857E+02 -0.845233E+02  0.621832E+02 -0.193798E+02   -443.927   -398.242   -290.854     411
   412.00000 -0.845111E+02  0.736769E+02 -0.845248E+02  0.622744E+02 -0.194055E+02   -440.773   -401.185   -292.564     412
   413.00000 -0.844758E+02  0.737458E+02 -0.844888E+02  0.623433E+02 -0.194306E+02   -505.440   -426.285   -294.488     413
   414.00000 -0.844681E+02  0.738628E+02 -0.844823E+02  0.624603E+02 -0.194550E+02   -505.345   -438.030   -296.631     414
