 ******* Program HYDRUS
 ******* None                                                                    
 Date: 527.**.    Time: ***: 0:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       1.0000 -0.51000E+00  0.14645E-01 -0.51000E+00  0.14645E-01 -0.49450E-02 -0.51000E+00  0.14645E-01 -0.51000E+00  0.14645E-01 -0.49450E-02 -0.22354E+03 -0.38800E+03 -0.50000E+03  0.00000E+00  0.00000E+00  0.12575E+02  0.51000E+00  0.00000E+00     14  0.00000E+00      0.000
       2.0000 -0.20000E-01  0.18425E-01 -0.20000E-01  0.18425E-01 -0.49450E-02 -0.53000E+00  0.33070E-01 -0.53000E+00  0.33070E-01 -0.98901E-02 -0.32697E+03 -0.38090E+03 -0.50000E+03  0.00000E+00  0.94842E-06  0.12571E+02  0.53000E+00  0.00000E+00     27  0.00000E+00      0.000
       3.0000  0.33944E-01  0.31326E-01  0.33944E-01  0.31326E-01 -0.49451E-02 -0.49606E+00  0.64396E-01 -0.49614E+00  0.64396E-01 -0.14835E-01 -0.39355E+03 -0.39979E+03 -0.50000E+03  0.00000E+00  0.94842E-06  0.12504E+02  0.53000E+00  0.33863E-01     30  0.00000E+00      0.000
       4.0000  0.00000E+00  0.27483E-01  0.60885E-07  0.27483E-01 -0.49455E-02 -0.49606E+00  0.91879E-01 -0.49611E+00  0.91879E-01 -0.19780E-01 -0.40798E+03 -0.41501E+03 -0.49997E+03  0.00000E+00  0.94842E-06  0.12471E+02  0.53000E+00  0.33895E-01     32  0.00000E+00      0.000
       5.0000  0.33578E-01  0.22512E-01  0.33578E-01  0.22512E-01 -0.49475E-02 -0.46248E+00  0.11439E+00 -0.46247E+00  0.11439E+00 -0.24727E-01 -0.46189E+03 -0.43648E+03 -0.49988E+03  0.00000E+00  0.94842E-06  0.12407E+02  0.53000E+00  0.67536E-01     34  0.00000E+00      0.000
       6.0000  0.37131E-01  0.27790E-01  0.36999E-01  0.27790E-01 -0.49521E-02 -0.42535E+00  0.14218E+00 -0.42547E+00  0.14218E+00 -0.29679E-01 -0.50403E+03 -0.45668E+03 -0.49962E+03  0.00000E+00  0.94842E-06  0.12342E+02  0.53000E+00  0.10453E+00     35  0.00000E+00      0.000
       7.0000  0.61359E-01  0.19826E-01  0.61558E-01  0.19826E-01 -0.49617E-02 -0.36399E+00  0.16201E+00 -0.36391E+00  0.16201E+00 -0.34641E-01 -0.59224E+03 -0.48644E+03 -0.49921E+03  0.00000E+00  0.94842E-06  0.12248E+02  0.53000E+00  0.16609E+00     36  0.00000E+00      0.000
       8.0000  0.45805E-01  0.17215E-01  0.45870E-01  0.17215E-01 -0.49739E-02 -0.31818E+00  0.17922E+00 -0.31804E+00  0.17922E+00 -0.39615E-01 -0.62794E+03 -0.50881E+03 -0.49863E+03  0.00000E+00  0.94842E-06  0.12178E+02  0.53000E+00  0.21196E+00     37  0.00000E+00      0.000
       9.0000  0.40648E-01  0.22866E-01  0.40507E-01  0.22866E-01 -0.49885E-02 -0.27754E+00  0.20209E+00 -0.27753E+00  0.20209E+00 -0.44603E-01 -0.66186E+03 -0.52898E+03 -0.49790E+03  0.00000E+00  0.94842E-06  0.12115E+02  0.53000E+00  0.25247E+00     38  0.00000E+00      0.000
      10.0000  0.57954E-01  0.21750E-01  0.57982E-01  0.21750E-01 -0.50065E-02 -0.21958E+00  0.22384E+00 -0.21955E+00  0.22384E+00 -0.49610E-01 -0.76762E+03 -0.56016E+03 -0.49707E+03  0.00000E+00  0.94842E-06  0.12029E+02  0.53000E+00  0.31045E+00     39  0.00000E+00      0.000
      11.0000  0.50457E-01  0.43371E-01  0.49916E-01  0.43371E-01 -0.50252E-02 -0.16912E+00  0.26721E+00 -0.16963E+00  0.26721E+00 -0.54635E-01 -0.83510E+03 -0.58770E+03 -0.49618E+03  0.00000E+00  0.94842E-06  0.11952E+02  0.53000E+00  0.36037E+00     40  0.00000E+00      0.000
      12.0000  0.00000E+00  0.69531E-01 -0.65397E-03  0.69531E-01 -0.50440E-02 -0.16912E+00  0.33674E+00 -0.17029E+00  0.33674E+00 -0.59679E-01 -0.72852E+03 -0.59909E+03 -0.49528E+03  0.00000E+00  0.94842E-06  0.11903E+02  0.53000E+00  0.36037E+00     41  0.00000E+00      0.000
      13.0000  0.46673E-01  0.30276E-01  0.47654E-01  0.30276E-01 -0.50620E-02 -0.12245E+00  0.36702E+00 -0.12263E+00  0.36702E+00 -0.64741E-01 -0.94218E+03 -0.64933E+03 -0.49441E+03  0.00000E+00  0.94842E-06  0.11782E+02  0.53000E+00  0.40802E+00     42  0.00000E+00      0.000
      14.0000  0.50318E-01  0.32631E-01  0.50259E-01  0.32631E-01 -0.50784E-02 -0.72133E-01  0.39965E+00 -0.72373E-01  0.39965E+00 -0.69820E-01 -0.11246E+04 -0.68694E+03 -0.49364E+03  0.00000E+00  0.94842E-06  0.11697E+02  0.53000E+00  0.45828E+00     43  0.00000E+00      0.000
      15.0000  0.70920E-01  0.17794E-01  0.71307E-01  0.17778E-01 -0.50918E-02 -0.12131E-02  0.41744E+00 -0.10669E-02  0.41743E+00 -0.74911E-01 -0.17281E+04 -0.75166E+03 -0.49299E+03  0.00000E+00  0.94842E-06  0.11588E+02  0.53000E+00  0.52959E+00     44  0.00000E+00      0.000
      16.0000  0.52326E-01  0.19025E-01  0.52313E-01  0.18990E-01 -0.51014E-02  0.51113E-01  0.43647E+00  0.51246E-01  0.43642E+00 -0.80013E-01 -0.19498E+04 -0.79227E+03 -0.49253E+03  0.00000E+00  0.94842E-06  0.11513E+02  0.53000E+00  0.58190E+00     45  0.00000E+00      0.000
      17.0000  0.50366E-01  0.26605E-01  0.50230E-01  0.26472E-01 -0.51067E-02  0.10148E+00  0.46307E+00  0.10148E+00  0.46289E+00 -0.85120E-01 -0.23399E+04 -0.83848E+03 -0.49228E+03  0.00000E+00  0.94842E-06  0.11438E+02  0.53000E+00  0.63213E+00     46  0.00000E+00      0.000
      18.0000  0.00000E+00  0.39759E-01 -0.41480E-03  0.39759E-01 -0.51076E-02  0.10148E+00  0.50283E+00  0.10106E+00  0.50265E+00 -0.90227E-01 -0.13835E+04 -0.81967E+03 -0.49224E+03  0.00000E+00  0.94842E-06  0.11407E+02  0.53000E+00  0.63213E+00     47  0.00000E+00      0.000
      19.0000 -0.37000E+00  0.33189E-01 -0.37000E+00  0.33189E-01 -0.51057E-02 -0.26852E+00  0.53602E+00 -0.26894E+00  0.53584E+00 -0.95334E-01 -0.34094E+03 -0.61985E+03 -0.49232E+03  0.00000E+00  0.25896E-05  0.11738E+02  0.90000E+00  0.63213E+00     64  0.00000E+00      0.000
      20.0000  0.00000E+00  0.00000E+00 -0.91735E-07  0.00000E+00 -0.50988E-02 -0.26852E+00  0.53602E+00 -0.26880E+00  0.53584E+00 -0.10044E+00 -0.52496E+03 -0.60033E+03 -0.49267E+03  0.00000E+00  0.25896E-05  0.11728E+02  0.90000E+00  0.63227E+00     68  0.00000E+00      0.000
      21.0000  0.51276E-01  0.44170E-01  0.51276E-01  0.44170E-01 -0.50868E-02 -0.21725E+00  0.58019E+00 -0.21789E+00  0.58001E+00 -0.10553E+00 -0.70574E+03 -0.62794E+03 -0.49326E+03  0.00000E+00  0.25896E-05  0.11642E+02  0.90000E+00  0.68318E+00     70  0.00000E+00      0.000
      22.0000 -0.13000E+00  0.14013E-01 -0.13000E+00  0.14013E-01 -0.50705E-02 -0.34725E+00  0.59420E+00 -0.34788E+00  0.59402E+00 -0.11060E+00 -0.43877E+03 -0.57779E+03 -0.49401E+03  0.00000E+00  0.10128E-04  0.11752E+02  0.10300E+01  0.68318E+00     83  0.00000E+00      0.000
      23.0000 -0.18800E+01  0.00000E+00 -0.18800E+01  0.00000E+00 -0.50508E-02 -0.22272E+01  0.59420E+00 -0.22279E+01  0.59402E+00 -0.11566E+00 -0.10244E+03 -0.24085E+03 -0.49495E+03  0.00000E+00  0.13632E-04  0.13627E+02  0.29100E+01  0.68318E+00    107  0.00000E+00      0.000
      24.0000 -0.95000E+00  0.19329E-01 -0.95000E+00  0.19329E-01 -0.50271E-02 -0.31772E+01  0.61353E+00 -0.31779E+01  0.61335E+00 -0.12070E+00 -0.11469E+03 -0.16085E+03 -0.49608E+03  0.00000E+00  0.18472E-04  0.14553E+02  0.38600E+01  0.68318E+00    120  0.00000E+00      0.000
      25.0000  0.18481E-01  0.28656E-01  0.18481E-01  0.28656E-01 -0.50006E-02 -0.31588E+01  0.64219E+00 -0.31595E+01  0.64200E+00 -0.12571E+00 -0.18585E+03 -0.19220E+03 -0.49734E+03  0.00000E+00  0.18472E-04  0.14503E+02  0.38600E+01  0.70160E+00    124  0.00000E+00      0.000
      26.0000  0.24015E-01  0.23305E-01  0.24015E-01  0.23305E-01 -0.49780E-02 -0.31347E+01  0.66549E+00 -0.31354E+01  0.66531E+00 -0.13070E+00 -0.22037E+03 -0.21873E+03 -0.49839E+03  0.00000E+00  0.18472E-04  0.14449E+02  0.38700E+01  0.73566E+00    127  0.00000E+00      0.000
      27.0000  0.45748E-01  0.26147E-01  0.45748E-01  0.26147E-01 -0.49870E-02 -0.30890E+01  0.69164E+00 -0.30897E+01  0.69146E+00 -0.13568E+00 -0.25045E+03 -0.24057E+03 -0.49783E+03  0.00000E+00  0.18472E-04  0.14374E+02  0.38700E+01  0.78137E+00    129  0.00000E+00      0.000
      28.0000  0.30968E-01  0.42048E-01  0.30968E-01  0.42048E-01 -0.50585E-02 -0.30580E+01  0.73369E+00 -0.30589E+01  0.73350E+00 -0.14071E+00 -0.27409E+03 -0.26160E+03 -0.49438E+03  0.00000E+00  0.18472E-04  0.14304E+02  0.38700E+01  0.81214E+00    131  0.00000E+00      0.000
      29.0000  0.00000E+00  0.69955E-01 -0.69766E-03  0.69955E-01 -0.52115E-02 -0.30580E+01  0.80364E+00 -0.30596E+01  0.80346E+00 -0.14593E+00 -0.28329E+03 -0.27496E+03 -0.48657E+03  0.00000E+00  0.18472E-04  0.14256E+02  0.38700E+01  0.81214E+00    132  0.00000E+00      0.000
      30.0000  0.73456E-01  0.44515E-01  0.74092E-01  0.44515E-01 -0.56788E-02 -0.29846E+01  0.84816E+00 -0.29855E+01  0.84797E+00 -0.15160E+00 -0.33909E+03 -0.30233E+03 -0.47809E+03  0.00000E+00  0.18472E-04  0.14107E+02  0.38700E+01  0.88623E+00    133  0.00000E+00      0.000
      31.0000  0.69531E-01  0.39524E-01  0.69656E-01  0.39524E-01 -0.62837E-02 -0.29150E+01  0.88768E+00 -0.29159E+01  0.88750E+00 -0.15789E+00 -0.37592E+03 -0.32530E+03 -0.46690E+03  0.00000E+00  0.18472E-04  0.13987E+02  0.38700E+01  0.95589E+00    134  0.00000E+00      0.000
      32.0000  0.00000E+00  0.93856E-01 -0.13585E-02  0.93856E-01 -0.69319E-02 -0.29150E+01  0.98154E+00 -0.29172E+01  0.98135E+00 -0.16482E+00 -0.35821E+03 -0.33403E+03 -0.45445E+03  0.00000E+00  0.18472E-04  0.13940E+02  0.38700E+01  0.95589E+00    135  0.00000E+00      0.000
      33.0000  0.46714E-01  0.53362E-01  0.47726E-01  0.53362E-01 -0.75855E-02 -0.28683E+01  0.10349E+01 -0.28695E+01  0.10347E+01 -0.17241E+00 -0.41885E+03 -0.36397E+03 -0.44227E+03  0.00000E+00  0.18472E-04  0.13792E+02  0.38700E+01  0.10036E+01    136  0.00000E+00      0.000
      34.0000  0.00000E+00  0.74428E-01 -0.52675E-03  0.74428E-01 -0.81942E-02 -0.28683E+01  0.11093E+01 -0.28700E+01  0.11091E+01 -0.18060E+00 -0.40714E+03 -0.37369E+03 -0.43084E+03  0.00000E+00  0.18472E-04  0.13731E+02  0.38700E+01  0.10036E+01    137  0.00000E+00      0.000
      35.0000  0.16725E-01  0.90772E-01  0.16316E-01  0.90772E-01 -0.87319E-02 -0.28516E+01  0.12001E+01 -0.28537E+01  0.11999E+01 -0.18933E+00 -0.43891E+03 -0.39331E+03 -0.42074E+03  0.00000E+00  0.18472E-04  0.13631E+02  0.38700E+01  0.10199E+01    138  0.00000E+00      0.000
      36.0000  0.76407E-01  0.48125E-01  0.77473E-01  0.48125E-01 -0.91916E-02 -0.27752E+01  0.12482E+01 -0.27762E+01  0.12480E+01 -0.19852E+00 -0.56133E+03 -0.43366E+03 -0.41213E+03  0.00000E+00  0.18472E-04  0.13454E+02  0.38700E+01  0.10974E+01    139  0.00000E+00      0.000
      37.0000 -0.11371E-01  0.58645E-01 -0.11371E-01  0.58645E-01 -0.96077E-02 -0.27866E+01  0.13069E+01 -0.27876E+01  0.13067E+01 -0.20796E+00 -0.48539E+03 -0.43935E+03 -0.40438E+03  0.00000E+00  0.21103E-04  0.13398E+02  0.39300E+01  0.11460E+01    152  0.00000E+00      0.000
      38.0000 -0.21000E+00  0.36519E-01 -0.21000E+00  0.36519E-01 -0.99395E-02 -0.29966E+01  0.13434E+01 -0.29976E+01  0.13432E+01 -0.21776E+00 -0.31502E+03 -0.39234E+03 -0.39816E+03  0.00000E+00  0.26634E-04  0.13561E+02  0.41400E+01  0.11460E+01    165  0.00000E+00      0.000
      39.0000  0.00000E+00  0.84855E-01 -0.61933E-07  0.84855E-01 -0.10195E-01 -0.29966E+01  0.14282E+01 -0.29979E+01  0.14281E+01 -0.22787E+00 -0.40626E+03 -0.40587E+03 -0.39338E+03  0.00000E+00  0.26634E-04  0.13478E+02  0.41400E+01  0.11460E+01    169  0.00000E+00      0.000
      40.0000 -0.32262E-01  0.67000E-01 -0.32262E-01  0.67000E-01 -0.10390E-01 -0.30288E+01  0.14952E+01 -0.30302E+01  0.14951E+01 -0.23818E+00 -0.40719E+03 -0.41344E+03 -0.38972E+03  0.00000E+00  0.31094E-04  0.13433E+02  0.41800E+01  0.11538E+01    182  0.00000E+00      0.000
      41.0000  0.51415E-01  0.67845E-01  0.51415E-01  0.67845E-01 -0.10528E-01 -0.29774E+01  0.15631E+01 -0.29788E+01  0.15629E+01 -0.24866E+00 -0.51710E+03 -0.44346E+03 -0.38716E+03  0.00000E+00  0.31094E-04  0.13304E+02  0.41800E+01  0.12052E+01    185  0.00000E+00      0.000
      42.0000  0.14817E-01  0.65509E-01  0.14817E-01  0.65509E-01 -0.10616E-01 -0.29626E+01  0.16286E+01 -0.29639E+01  0.16284E+01 -0.25926E+00 -0.52762E+03 -0.46314E+03 -0.38551E+03  0.00000E+00  0.31094E-04  0.13212E+02  0.41800E+01  0.12200E+01    187  0.00000E+00      0.000
      43.0000 -0.68000E+00  0.75419E-01 -0.68000E+00  0.75419E-01 -0.10739E-01 -0.36426E+01  0.17040E+01 -0.36439E+01  0.17038E+01 -0.26994E+00 -0.19306E+03 -0.33578E+03 -0.38449E+03  0.00000E+00  0.33571E-04  0.13806E+02  0.48600E+01  0.12200E+01    202  0.00000E+00      0.000
      44.0000 -0.15900E+01  0.89685E-01 -0.15900E+01  0.89685E-01 -0.10826E-01 -0.52326E+01  0.17937E+01 -0.52339E+01  0.17935E+01 -0.28073E+00 -0.10298E+03 -0.17265E+03 -0.38384E+03  0.00000E+00  0.37126E-04  0.15296E+02  0.64500E+01  0.12200E+01    217  0.00000E+00      0.000
      45.0000  0.24717E-01  0.12136E+00  0.24717E-01  0.12136E+00 -0.10866E-01 -0.52079E+01  0.19151E+01 -0.52093E+01  0.19149E+01 -0.29159E+00 -0.19593E+03 -0.20244E+03 -0.38355E+03  0.00000E+00  0.37126E-04  0.15143E+02  0.64500E+01  0.12446E+01    222  0.00000E+00      0.000
      46.0000 -0.30000E-01  0.72230E-01 -0.30000E-01  0.72230E-01 -0.10885E-01 -0.52379E+01  0.19873E+01 -0.52393E+01  0.19871E+01 -0.30246E+00 -0.22335E+03 -0.22634E+03 -0.38340E+03  0.00000E+00  0.49407E-04  0.15090E+02  0.64800E+01  0.12446E+01    235  0.00000E+00      0.000
      47.0000  0.00000E+00  0.68788E-01  0.16869E-06  0.68788E-01 -0.11014E-01 -0.52379E+01  0.20561E+01 -0.52393E+01  0.20559E+01 -0.31342E+00 -0.25012E+03 -0.24588E+03 -0.38244E+03  0.00000E+00  0.49407E-04  0.15009E+02  0.64800E+01  0.12446E+01    238  0.00000E+00      0.000
      48.0000  0.61420E-02  0.68422E-01  0.61415E-02  0.68422E-01 -0.11446E-01 -0.52317E+01  0.21245E+01 -0.52331E+01  0.21243E+01 -0.32475E+00 -0.27456E+03 -0.26547E+03 -0.37917E+03  0.00000E+00  0.49407E-04  0.14923E+02  0.64800E+01  0.12508E+01    240  0.00000E+00      0.000
      49.0000  0.00000E+00  0.47698E-01 -0.28755E-07  0.47698E-01 -0.12168E-01 -0.52317E+01  0.21722E+01 -0.52329E+01  0.21720E+01 -0.33672E+00 -0.29004E+03 -0.27981E+03 -0.37387E+03  0.00000E+00  0.49407E-04  0.14853E+02  0.64800E+01  0.12510E+01    242  0.00000E+00      0.000
      50.0000  0.19818E-01  0.87283E-01  0.18828E-01  0.87283E-01 -0.13109E-01 -0.52119E+01  0.22595E+01 -0.52141E+01  0.22593E+01 -0.34983E+00 -0.31143E+03 -0.29375E+03 -0.36694E+03  0.00000E+00  0.49407E-04  0.14772E+02  0.64800E+01  0.12699E+01    243  0.00000E+00      0.000
      51.0000  0.62729E-01  0.88760E-01  0.62692E-01  0.88760E-01 -0.14057E-01 -0.51492E+01  0.23482E+01 -0.51514E+01  0.23481E+01 -0.36389E+00 -0.36621E+03 -0.32086E+03 -0.35995E+03  0.00000E+00  0.49407E-04  0.14608E+02  0.64800E+01  0.13326E+01    244  0.00000E+00      0.000
      52.0000  0.44690E-01  0.10652E+00  0.44246E-01  0.10652E+00 -0.14940E-01 -0.51045E+01  0.24548E+01 -0.51071E+01  0.24546E+01 -0.37883E+00 -0.39900E+03 -0.34501E+03 -0.35338E+03  0.00000E+00  0.49407E-04  0.14460E+02  0.64800E+01  0.13768E+01    245  0.00000E+00      0.000
      53.0000  0.31191E-01  0.10720E+00  0.31174E-01  0.10720E+00 -0.15729E-01 -0.50733E+01  0.25620E+01 -0.50759E+01  0.25618E+01 -0.39456E+00 -0.43282E+03 -0.37096E+03 -0.34779E+03  0.00000E+00  0.49407E-04  0.14306E+02  0.64800E+01  0.14080E+01    246  0.00000E+00      0.000
      54.0000  0.23440E-01  0.93867E-01  0.23773E-01  0.93867E-01 -0.16340E-01 -0.50499E+01  0.26558E+01 -0.50522E+01  0.26556E+01 -0.41090E+00 -0.46448E+03 -0.39575E+03 -0.34325E+03  0.00000E+00  0.49407E-04  0.14159E+02  0.64800E+01  0.14318E+01    247  0.00000E+00      0.000
      55.0000  0.00000E+00  0.65352E-01  0.71292E-03  0.65352E-01 -0.16799E-01 -0.50499E+01  0.27212E+01 -0.50515E+01  0.27210E+01 -0.42770E+00 -0.46657E+03 -0.41139E+03 -0.33986E+03  0.00000E+00  0.49407E-04  0.14049E+02  0.64800E+01  0.14325E+01    248  0.00000E+00      0.000
      56.0000 -0.90000E-01  0.50851E-01 -0.90000E-01  0.50851E-01 -0.17148E-01 -0.51399E+01  0.27720E+01 -0.51415E+01  0.27718E+01 -0.44470E+00 -0.37570E+03 -0.39508E+03 -0.33703E+03  0.00000E+00  0.53032E-04  0.14071E+02  0.65700E+01  0.14325E+01    261  0.00000E+00      0.000
      57.0000 -0.77750E+00  0.82179E-01 -0.77750E+00  0.82179E-01 -0.17373E-01 -0.59174E+01  0.28542E+01 -0.59190E+01  0.28540E+01 -0.46198E+00 -0.16862E+03 -0.27885E+03 -0.33536E+03  0.00000E+00  0.60864E-04  0.14749E+02  0.73700E+01  0.14550E+01    276  0.00000E+00      0.000
      58.0000  0.00000E+00  0.86990E-01  0.43306E-07  0.86990E-01 -0.17469E-01 -0.59174E+01  0.29412E+01 -0.59190E+01  0.29410E+01 -0.47943E+00 -0.27109E+03 -0.28896E+03 -0.33465E+03  0.00000E+00  0.60864E-04  0.14646E+02  0.73700E+01  0.14550E+01    280  0.00000E+00      0.000
      59.0000 -0.30000E-01  0.61654E-01 -0.30000E-01  0.61654E-01 -0.17480E-01 -0.59474E+01  0.30029E+01 -0.59490E+01  0.30027E+01 -0.49691E+00 -0.29157E+03 -0.30081E+03 -0.33457E+03  0.00000E+00  0.67201E-04  0.14597E+02  0.74000E+01  0.14550E+01    293  0.00000E+00      0.000
      60.0000  0.00000E+00  0.89157E-01 -0.97323E-07  0.89157E-01 -0.17454E-01 -0.59474E+01  0.30920E+01 -0.59492E+01  0.30918E+01 -0.51437E+00 -0.32736E+03 -0.32081E+03 -0.33476E+03  0.00000E+00  0.67201E-04  0.14497E+02  0.74000E+01  0.14550E+01    296  0.00000E+00      0.000
      61.0000 -0.18000E+00  0.64651E-01 -0.18000E+00  0.64651E-01 -0.17441E-01 -0.61274E+01  0.31567E+01 -0.61292E+01  0.31565E+01 -0.53181E+00 -0.26422E+03 -0.30565E+03 -0.33485E+03  0.00000E+00  0.73325E-04  0.14594E+02  0.75800E+01  0.14550E+01    309  0.00000E+00      0.000
      62.0000  0.00000E+00  0.50037E-01  0.15041E-06  0.50037E-01 -0.17463E-01 -0.61274E+01  0.32067E+01 -0.61291E+01  0.32065E+01 -0.54927E+00 -0.31819E+03 -0.31819E+03 -0.33468E+03  0.00000E+00  0.73325E-04  0.14523E+02  0.75800E+01  0.14551E+01    312  0.00000E+00      0.000
      63.0000  0.00000E+00  0.18492E+00 -0.20256E-06  0.18492E+00 -0.17514E-01 -0.61274E+01  0.33916E+01 -0.61302E+01  0.33914E+01 -0.56677E+00 -0.36316E+03 -0.34738E+03 -0.33432E+03  0.00000E+00  0.73325E-04  0.14366E+02  0.75800E+01  0.14551E+01    314  0.00000E+00      0.000
      64.0000  0.64424E-01  0.12801E+00  0.64424E-01  0.12801E+00 -0.17573E-01 -0.60629E+01  0.35196E+01 -0.60650E+01  0.35194E+01 -0.58433E+00 -0.47716E+03 -0.39312E+03 -0.33388E+03  0.00000E+00  0.73325E-04  0.14127E+02  0.75800E+01  0.15202E+01    316  0.00000E+00      0.000
      65.0000  0.24000E-04  0.17957E+00 -0.12652E-02  0.17957E+00 -0.17612E-01 -0.60629E+01  0.36992E+01 -0.60663E+01  0.36990E+01 -0.60194E+00 -0.47988E+03 -0.41939E+03 -0.33358E+03  0.00000E+00  0.73325E-04  0.13982E+02  0.75800E+01  0.15202E+01    317  0.00000E+00      0.000
      66.0000  0.00000E+00  0.98316E-01  0.20314E-02  0.98316E-01 -0.17617E-01 -0.60629E+01  0.37975E+01 -0.60643E+01  0.37973E+01 -0.61956E+00 -0.53759E+03 -0.46076E+03 -0.33354E+03  0.00000E+00  0.73325E-04  0.13785E+02  0.75800E+01  0.15222E+01    318  0.00000E+00      0.000
      67.0000 -0.22600E+01  0.29041E-01 -0.22600E+01  0.29041E-01 -0.17605E-01 -0.83229E+01  0.38266E+01 -0.83243E+01  0.38264E+01 -0.63717E+00 -0.87322E+02 -0.16132E+03 -0.33364E+03  0.00000E+00  0.90649E-04  0.15997E+02  0.98400E+01  0.15222E+01    345  0.00000E+00      0.000
      68.0000  0.00000E+00  0.90794E-01  0.35786E-06  0.90794E-01 -0.17540E-01 -0.83229E+01  0.39174E+01 -0.83244E+01  0.39172E+01 -0.65474E+00 -0.18025E+03 -0.18566E+03 -0.33412E+03  0.00000E+00  0.90649E-04  0.15896E+02  0.98400E+01  0.15222E+01    352  0.00000E+00      0.000
      69.0000  0.00000E+00  0.14693E+00 -0.81491E-08  0.14693E+00 -0.17525E-01 -0.83229E+01  0.40643E+01 -0.83249E+01  0.40641E+01 -0.67226E+00 -0.21956E+03 -0.21601E+03 -0.33418E+03  0.00000E+00  0.90649E-04  0.15750E+02  0.98400E+01  0.15222E+01    355  0.00000E+00      0.000
      70.0000  0.44714E-01  0.15495E+00  0.44714E-01  0.15495E+00 -0.17840E-01 -0.82782E+01  0.42192E+01 -0.82803E+01  0.42191E+01 -0.68999E+00 -0.26674E+03 -0.24689E+03 -0.33176E+03  0.00000E+00  0.90649E-04  0.15537E+02  0.98400E+01  0.15668E+01    357  0.00000E+00      0.000
      71.0000  0.63588E-01  0.16672E+00  0.63588E-01  0.16672E+00 -0.18521E-01 -0.82146E+01  0.43860E+01 -0.82169E+01  0.43858E+01 -0.70833E+00 -0.32205E+03 -0.28284E+03 -0.32677E+03  0.00000E+00  0.90649E-04  0.15294E+02  0.98400E+01  0.16303E+01    359  0.00000E+00      0.000
      72.0000  0.64251E-01  0.17899E+00  0.63944E-01  0.17899E+00 -0.19387E-01 -0.81504E+01  0.45650E+01 -0.81529E+01  0.45648E+01 -0.72771E+00 -0.38283E+03 -0.31975E+03 -0.32046E+03  0.00000E+00  0.90649E-04  0.15044E+02  0.98400E+01  0.16942E+01    360  0.00000E+00      0.000
      73.0000  0.34507E-01  0.20787E+00  0.33785E-01  0.20787E+00 -0.20197E-01 -0.81159E+01  0.47728E+01 -0.81191E+01  0.47726E+01 -0.74791E+00 -0.42856E+03 -0.35516E+03 -0.31470E+03  0.00000E+00  0.90649E-04  0.14810E+02  0.98400E+01  0.17280E+01    361  0.00000E+00      0.000
      74.0000  0.46431E-01  0.17183E+00  0.47332E-01  0.17183E+00 -0.20805E-01 -0.80694E+01  0.49447E+01 -0.80718E+01  0.49445E+01 -0.76871E+00 -0.52678E+03 -0.40477E+03 -0.30993E+03  0.00000E+00  0.90649E-04  0.14535E+02  0.98400E+01  0.17754E+01    362  0.00000E+00      0.000
      75.0000  0.49194E-01  0.17992E+00  0.48992E-01  0.17992E+00 -0.21294E-01 -0.80202E+01  0.51246E+01 -0.80228E+01  0.51244E+01 -0.79001E+00 -0.63623E+03 -0.45256E+03 -0.30664E+03  0.00000E+00  0.90649E-04  0.14292E+02  0.98400E+01  0.18243E+01    363  0.00000E+00      0.000
      76.0000  0.67360E-02  0.17862E+00  0.67684E-02  0.17862E+00 -0.21614E-01 -0.80135E+01  0.53032E+01 -0.80160E+01  0.53030E+01 -0.81162E+00 -0.65782E+03 -0.49308E+03 -0.30466E+03  0.00000E+00  0.90649E-04  0.14084E+02  0.98400E+01  0.18311E+01    364  0.00000E+00      0.000
      77.0000  0.00000E+00  0.22172E+00 -0.10773E-02  0.22171E+00 -0.21887E-01 -0.80135E+01  0.55249E+01 -0.80171E+01  0.55247E+01 -0.83351E+00 -0.71222E+03 -0.53645E+03 -0.30410E+03  0.00000E+00  0.90649E-04  0.13884E+02  0.98400E+01  0.18311E+01    365  0.00000E+00      0.000
      78.0000 -0.35000E+01  0.93410E-02 -0.35000E+01  0.93410E-02 -0.21979E-01 -0.11514E+02  0.55342E+01 -0.11517E+02  0.55341E+01 -0.85548E+00 -0.63871E+02 -0.10588E+03 -0.30373E+03  0.00000E+00  0.14374E-03  0.17350E+02  0.13340E+02  0.18311E+01    401  0.00000E+00      0.000
      79.0000 -0.91000E+00  0.66325E-01 -0.91000E+00  0.66325E-01 -0.21753E-01 -0.12424E+02  0.56006E+01 -0.12427E+02  0.56004E+01 -0.87734E+00 -0.96492E+02 -0.10984E+03 -0.30441E+03  0.00000E+00  0.15793E-03  0.18173E+02  0.14250E+02  0.18311E+01    414  0.00000E+00      0.000
